time,temperature_2m,relative_humidity_2m,wind_speed_10m_ms,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,cell_id,lat,lon,building_density,road_fraction,gvi_percent,svf,shade_fraction,park_distance_m,elderly_proxy,outdoor_exposure_proxy,land_use_hint,tair_local_c,wind_local_ms,tmrt_proxy_c,utci_c,wbgt_proxy_c,wbgt_category_sg,utci_category,wbgt_moderate_or_high,wbgt_high,utci_strong_or_higher
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_021,1.3346,103.8511,0.455,0.363,17.24,0.478,0.491,639.0,0.221,0.758,mixed,27.7781125,1.1436890399999997,27.265942268333333,28.39260676875071,25.856244360092216,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_022,1.3346,103.8537,0.5,0.21,6.56,0.435,0.348,823.0,0.194,0.549,mixed,27.970499999999998,1.07118,27.77988585,28.772481223853763,26.068111292002875,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_023,1.3346,103.8563,0.521,0.356,9.47,0.827,0.415,627.0,0.126,0.688,HDB/residential,27.988500000000002,1.523183832,27.712052287500004,28.52398429335962,26.058446540645093,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_024,1.3346,103.8589,0.501,0.327,13.36,0.537,0.356,478.0,0.158,0.733,HDB/residential,27.802725,1.191850152,27.40863709,28.445986655149568,25.885345195688696,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_025,1.3346,103.8615,0.515,0.2,11.72,0.579,0.342,708.0,0.183,0.213,HDB/residential,27.84225,1.2343467599999998,27.497761335,28.486243969969866,25.924928586598845,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_026,1.3346,103.8641,0.514,0.375,16.28,0.666,0.349,494.0,0.206,0.592,HDB/residential,27.810725,1.3376159040000002,27.329879855,28.34003493291709,25.88050718057808,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_027,1.3368,103.8485,0.52,0.55,13.65,0.666,0.468,802.0,0.164,0.621,HDB/residential,28.1495625,1.33419072,27.746236359999997,28.71621744462966,26.215863178662815,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_028,1.3368,103.8511,0.463,0.281,8.94,0.55,0.507,585.0,0.214,0.156,mixed,27.8496125,1.2267588,27.586609541666665,28.535002002606237,25.93769342040637,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_029,1.3368,103.8537,0.485,0.357,11.47,0.425,0.347,845.0,0.143,0.656,mixed,27.9861375,1.0660409999999998,27.648172979166667,28.723194472463028,26.07419455981004,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_030,1.3368,103.8563,0.514,0.188,21.58,0.636,0.353,604.0,0.147,0.552,HDB/residential,27.600525,1.3021875840000001,26.96045551,28.074154271060664,25.6671342099762,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_031,1.3368,103.8589,0.469,0.261,13.83,0.649,0.336,681.0,0.156,0.372,mixed,27.789824999999997,1.342843176,27.382527246666665,28.35039802552896,25.86459921548446,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_032,1.3368,103.8615,0.59,0.332,3.79,0.595,0.467,1026.0,0.184,0.472,HDB/residential,28.2296375,1.2131027999999997,28.12177607083333,28.993466402898928,26.318674248828373,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_033,1.3368,103.8641,0.558,0.273,12.64,0.614,0.351,735.0,0.098,0.227,HDB/residential,27.948312500000004,1.2522419519999999,27.576334788333337,28.570487687921762,26.02566108354701,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_034,1.339,103.8485,0.479,0.23,19.38,0.411,0.426,707.0,0.252,0.178,mixed,27.682287499999997,1.051957224,27.106207044999998,28.317677297449553,25.76357309227798,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_035,1.339,103.8511,0.556,0.301,5.54,0.559,0.362,868.0,0.263,0.484,HDB/residential,28.131375,1.189543584,27.971953218333333,28.883793900511176,26.220784325672994,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_036,1.339,103.8537,0.508,0.323,18.85,0.423,0.58,466.0,0.172,0.701,HDB/residential,27.699187499999997,1.0533368639999998,27.137626049999998,28.340483093390183,25.780899242491053,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_037,1.339,103.8563,0.518,0.19,9.78,0.476,0.345,966.0,0.198,0.367,HDB/residential,27.913825,1.111336128,27.626885483333336,28.64941369177109,26.00459832606016,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_038,1.339,103.8589,0.547,0.295,14.59,0.606,0.372,710.0,0.217,0.523,HDB/residential,27.9068625,1.248918672,27.47610504,28.503697131355345,25.98166413612954,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_039,1.339,103.8615,0.496,0.309,17.43,0.493,0.472,702.0,0.169,0.662,mixed,27.803362500000002,1.142018688,27.285752620000004,28.41625095417442,25.88059080583401,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_040,1.339,103.8641,0.532,0.395,17.2,0.551,0.482,693.0,0.196,0.514,HDB/residential,27.918237499999996,1.192575072,27.40770283166666,28.507553364767332,25.990435563963082,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_041,1.3412,103.8511,0.496,0.348,11.95,0.772,0.335,749.0,0.238,0.625,mixed,27.959825,1.4740331519999998,27.609688483333333,28.484035077184807,26.02794749800271,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_042,1.3412,103.8537,0.526,0.32,15.68,0.447,0.433,747.0,0.229,0.612,HDB/residential,27.8997125,1.073463312,27.4347542825,28.57422836713777,25.98144205757972,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_043,1.3412,103.8563,0.455,0.214,18.52,0.51,0.394,806.0,0.192,0.389,mixed,27.6979,1.1824308,27.148466050000003,28.27465518630876,25.773713555016023,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_044,1.3412,103.8589,0.471,0.289,9.05,0.385,0.326,922.0,0.196,0.627,mixed,27.957612500000003,1.02422796,27.692198158333337,28.751555273260486,26.053286141651352,low,moderate heat stress,False,False,False
2026-05-17 04:00:00+0800,27.34,81.4,1.92,0.5,0.3,0.2,69.1,TP_045,1.3412,103.8615,0.534,0.287,15.56,0.433,0.427,795.0,0.196,0.251,HDB/residential,27.9041125,1.0533873119999997,27.4427383325,28.591465989580005,25.987029957372776,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_001,1.328,103.8511,0.516,0.289,19.08,0.726,0.44,738.0,0.259,0.442,HDB/residential,28.074175,1.421929402,27.501775000000002,28.685621829521132,26.431547316988294,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_002,1.328,103.8537,0.471,0.313,13.97,0.503,0.423,629.0,0.094,0.563,mixed,28.090950000000003,1.17828390475,27.671850000000003,28.894846027788216,26.46946071175106,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_003,1.328,103.8563,0.445,0.265,12.01,0.399,0.479,867.0,0.183,0.279,mixed,28.1318125,1.0633708662499999,27.7715125,29.025082363465277,26.519230057265496,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_004,1.328,103.8589,0.467,0.279,10.57,0.586,0.345,885.0,0.15,0.672,mixed,28.196012500000002,1.2812850765,27.878912500000002,28.993696748634978,26.573865972637673,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_005,1.328,103.8615,0.49,0.215,20.21,0.434,0.473,511.0,0.114,0.374,mixed,27.860875,1.085724395,27.254575,28.6285933394502,26.236786682519593,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_006,1.3302,103.8485,0.528,0.344,10.14,0.495,0.295,771.0,0.157,0.657,HDB/residential,28.316787500000004,1.14064822,28.012587500000002,29.193580506834778,26.700048293001757,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_007,1.3302,103.8511,0.515,0.159,12.47,0.496,0.361,889.0,0.232,0.462,HDB/residential,28.1135875,1.1482074299999998,27.739487500000003,28.95417269798174,26.496054469635386,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_008,1.3302,103.8537,0.46,0.245,13.05,0.661,0.372,783.0,0.125,0.306,mixed,28.105124999999997,1.376593445,27.713624999999997,28.82151664276268,26.475533982319263,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_009,1.3302,103.8563,0.545,0.348,10.19,0.635,0.408,779.0,0.198,0.815,HDB/residential,28.3423,1.2971670562499997,28.0366,29.13724985356121,26.717191621126524,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_010,1.3302,103.8589,0.5,0.395,2.0,0.601,0.321,968.0,0.185,0.391,HDB/residential,28.49325,1.2816003749999998,28.43325,29.409041317064403,26.881592715923464,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_011,1.3302,103.8615,0.486,0.329,18.53,0.507,0.398,646.0,0.226,0.569,mixed,28.043737500000002,1.1757068815,27.4878375,28.78606684306381,26.41456828836751,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_012,1.3302,103.8641,0.465,0.371,11.84,0.656,0.349,788.0,0.16,0.354,mixed,28.242849999999997,1.36763113,27.887649999999997,28.980284578103554,26.61324089629211,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_013,1.3324,103.8485,0.51,0.351,10.93,0.51,0.303,723.0,0.163,0.434,HDB/residential,28.266225000000002,1.167392575,27.938325000000003,29.117837403252103,26.647615346246237,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_014,1.3324,103.8511,0.494,0.332,20.49,0.587,0.479,592.0,0.084,0.527,mixed,27.9951125,1.2680146034999997,27.380412500000002,28.662609951505583,26.35858279116747,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_015,1.3324,103.8537,0.512,0.467,9.92,0.565,0.378,651.0,0.237,0.72,HDB/residential,28.3545625,1.23208236,28.0569625,29.186291314998154,26.732888643981845,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_016,1.3324,103.8563,0.552,0.167,17.5,0.39,0.48,918.0,0.21,0.382,HDB/residential,28.068625,1.0056358599999997,27.543625000000002,28.918769680215977,26.449888381008915,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_017,1.3324,103.8589,0.514,0.23,3.11,0.518,0.263,971.0,0.134,0.636,HDB/residential,28.3482875,1.174949069,28.254987500000002,29.303813465128037,26.742666720432126,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_018,1.3324,103.8615,0.463,0.274,15.44,0.425,0.433,849.0,0.1,0.372,mixed,28.095850000000002,1.08713538125,27.63265,28.928616630954668,26.47614216311412,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_019,1.3324,103.8641,0.508,0.393,4.74,0.372,0.37,920.0,0.193,0.572,HDB/residential,28.449375,1.003297772,28.307175,29.47694908506409,26.8476442543541,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_020,1.3346,103.8485,0.462,0.349,12.85,0.474,0.511,726.0,0.12,0.609,mixed,28.174637500000003,1.1473560610000002,27.789137500000002,29.010434551731716,26.555196416048457,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_021,1.3346,103.8511,0.455,0.363,17.24,0.478,0.491,639.0,0.221,0.758,mixed,28.0581125,1.1556024674999998,27.5409125,28.828919710465144,26.432153510728284,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_022,1.3346,103.8537,0.5,0.21,6.56,0.435,0.348,823.0,0.194,0.549,mixed,28.2505,1.082338125,28.0537,29.208456934913013,26.644999205899673,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_023,1.3346,103.8563,0.521,0.356,9.47,0.827,0.415,627.0,0.126,0.688,HDB/residential,28.268500000000003,1.5390503302499998,27.984400000000004,28.958255355802187,26.635238828131406,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_024,1.3346,103.8589,0.501,0.327,13.36,0.537,0.356,478.0,0.158,0.733,HDB/residential,28.082725,1.20426525775,27.681925,28.88140362753054,26.461267298014857,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_025,1.3346,103.8615,0.515,0.2,11.72,0.579,0.342,708.0,0.183,0.213,HDB/residential,28.12225,1.2472045387499997,27.77065,28.921373930977243,26.50102770955789,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_026,1.3346,103.8641,0.514,0.375,16.28,0.666,0.349,494.0,0.206,0.592,HDB/residential,28.090725000000003,1.3515494030000001,27.602325000000004,28.77472540397582,26.456385938574503,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_027,1.3368,103.8485,0.52,0.55,13.65,0.666,0.468,802.0,0.164,0.621,HDB/residential,28.4295625,1.3480885400000002,28.020062499999998,29.151550648565387,26.793652393958126,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_028,1.3368,103.8511,0.463,0.281,8.94,0.55,0.507,585.0,0.214,0.156,mixed,28.1296125,1.2395375375,27.8614125,28.971030703709538,26.513956371349614,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_029,1.3368,103.8537,0.485,0.357,11.47,0.425,0.347,845.0,0.143,0.656,mixed,28.266137500000003,1.07714559375,27.922037500000002,29.15920766338425,26.651171122653842,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_030,1.3368,103.8563,0.514,0.188,21.58,0.636,0.353,604.0,0.147,0.552,HDB/residential,27.880525000000002,1.315752038,27.233125,28.509026337406123,26.241904938712985,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_031,1.3368,103.8589,0.469,0.261,13.83,0.649,0.336,681.0,0.156,0.372,mixed,28.069824999999998,1.3568311257499999,27.654925,28.78505533056281,26.44036150948465,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_032,1.3368,103.8615,0.59,0.332,3.79,0.595,0.467,1026.0,0.184,0.472,HDB/residential,28.5096375,1.2257392874999997,28.3959375,29.429233006852975,26.89694205549886,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_033,1.3368,103.8641,0.558,0.273,12.64,0.614,0.351,735.0,0.098,0.227,HDB/residential,28.228312500000005,1.265286139,27.849112500000004,29.005524256113688,26.602319172840097,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_034,1.339,103.8485,0.479,0.23,19.38,0.411,0.426,707.0,0.252,0.178,mixed,27.9622875,1.06291511175,27.3808875,28.754105401929856,26.338972375484634,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_035,1.339,103.8511,0.556,0.301,5.54,0.559,0.362,868.0,0.263,0.484,HDB/residential,28.411375,1.201934663,28.245175,29.319186178872126,26.79846934057681,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_036,1.339,103.8537,0.508,0.323,18.85,0.423,0.58,466.0,0.172,0.701,HDB/residential,27.9791875,1.064309123,27.413687499999998,28.77754255390451,26.356477378567842,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_037,1.339,103.8563,0.518,0.19,9.78,0.476,0.345,966.0,0.198,0.367,HDB/residential,28.193825,1.1229125459999998,27.900425000000002,29.08515366347953,26.581153552474717,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_038,1.339,103.8589,0.547,0.295,14.59,0.606,0.372,710.0,0.217,0.523,HDB/residential,28.1868625,1.2619282415,27.7491625,28.93887019822668,26.558118070137763,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_039,1.339,103.8615,0.496,0.309,17.43,0.493,0.472,702.0,0.169,0.662,mixed,28.083362500000003,1.153914716,27.560462500000003,28.852448467669067,26.456619434768143,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_040,1.339,103.8641,0.532,0.395,17.2,0.551,0.482,693.0,0.196,0.514,HDB/residential,28.198237499999998,1.2049977289999998,27.6822375,28.943542049188746,26.56705820187844,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_041,1.3412,103.8511,0.496,0.348,11.95,0.772,0.335,749.0,0.238,0.625,mixed,28.239825,1.489387664,27.881325,28.918072723514253,26.60454909764534,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_042,1.3412,103.8537,0.526,0.32,15.68,0.447,0.433,747.0,0.229,0.612,HDB/residential,28.1797125,1.0846452215,27.7093125,29.010540014298876,26.55799648095894,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_043,1.3412,103.8563,0.455,0.214,18.52,0.51,0.394,806.0,0.192,0.389,mixed,27.9779,1.1947477874999999,27.422300000000003,28.710346792753384,26.349109382191255,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_044,1.3412,103.8589,0.471,0.289,9.05,0.385,0.326,922.0,0.196,0.627,mixed,28.237612500000004,1.03489700125,27.966112500000005,29.18771051542613,26.630123957557014,low,moderate heat stress,False,False,False
2026-05-17 05:00:00+0800,27.62,84.4,1.94,0.0,0.0,0.0,53.7,TP_045,1.3412,103.8615,0.534,0.287,15.56,0.433,0.427,795.0,0.196,0.251,HDB/residential,28.1841125,1.0643600964999997,27.717312500000002,29.027841157575388,26.563614427016656,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_001,1.328,103.8511,0.516,0.289,19.08,0.726,0.44,738.0,0.259,0.442,HDB/residential,28.024175,1.39261127,27.739021960000002,28.611261447834416,26.08834219173788,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_002,1.328,103.8537,0.471,0.313,13.97,0.503,0.423,629.0,0.094,0.563,mixed,28.040950000000002,1.1539893912499999,27.868042725166667,28.800492751956458,26.123428896525404,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_003,1.328,103.8563,0.445,0.265,12.01,0.399,0.479,867.0,0.183,0.279,mixed,28.081812499999998,1.0414456937499998,27.9228511265,28.90948330337655,26.170041826023034,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_004,1.328,103.8589,0.467,0.279,10.57,0.586,0.345,885.0,0.15,0.672,mixed,28.1460125,1.2548668275,28.129416238333334,28.92482366776316,26.230773637947195,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_005,1.328,103.8615,0.49,0.215,20.21,0.434,0.473,511.0,0.114,0.374,mixed,27.810875,1.063338325,27.41536744633333,28.517467525475805,25.889721369531216,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_006,1.3302,103.8485,0.528,0.344,10.14,0.495,0.295,771.0,0.157,0.657,HDB/residential,28.266787500000003,1.1171297,28.261213162500002,29.123152860098823,26.356098386417735,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_007,1.3302,103.8511,0.515,0.159,12.47,0.496,0.361,889.0,0.232,0.462,HDB/residential,28.0635875,1.12453305,27.960403904000003,28.87103820322873,26.151464401369317,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_008,1.3302,103.8537,0.46,0.245,13.05,0.661,0.372,783.0,0.125,0.306,mixed,28.055124999999997,1.348210075,27.96996141133333,28.755748376329386,26.133360469333535,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_009,1.3302,103.8563,0.545,0.348,10.19,0.635,0.408,779.0,0.198,0.815,HDB/residential,28.2923,1.2704213437499998,28.269421586666667,29.060315687372324,26.372161462084595,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_010,1.3302,103.8589,0.5,0.395,2.0,0.601,0.321,968.0,0.185,0.391,HDB/residential,28.44325,1.2551756249999997,28.698704459833333,29.347047021257204,26.537805206567523,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_011,1.3302,103.8615,0.486,0.329,18.53,0.507,0.398,646.0,0.226,0.569,mixed,27.9937375,1.1514655025,27.695628649,28.69703580368338,26.06953994911882,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_012,1.3302,103.8641,0.465,0.371,11.84,0.656,0.349,788.0,0.16,0.354,mixed,28.192849999999996,1.33943255,28.153946595999997,28.919059774204005,26.27093565282318,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_013,1.3324,103.8485,0.51,0.351,10.93,0.51,0.303,723.0,0.163,0.434,HDB/residential,28.216225,1.143322625,28.187606345000003,29.047849577224493,26.304001668622668,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_014,1.3324,103.8511,0.494,0.332,20.49,0.587,0.479,592.0,0.084,0.527,mixed,27.9451125,1.2418699724999998,27.569640677833334,28.565488586030046,26.012679610208078,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_015,1.3324,103.8537,0.512,0.467,9.92,0.565,0.378,651.0,0.237,0.72,HDB/residential,28.3045625,1.2066785999999998,28.287273538333334,29.107897815143986,26.387600525861064,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_016,1.3324,103.8563,0.552,0.167,17.5,0.39,0.48,918.0,0.21,0.382,HDB/residential,28.018625,0.9849010999999998,27.6927668,28.80182577539662,26.10087879489116,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_017,1.3324,103.8589,0.514,0.23,3.11,0.518,0.263,971.0,0.134,0.636,HDB/residential,28.2982875,1.150723315,28.523725014333333,29.242813913779376,26.399845779675367,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_018,1.3324,103.8615,0.463,0.274,15.44,0.425,0.433,849.0,0.1,0.372,mixed,28.04585,1.0647202187499998,27.8074678625,28.823950277312527,26.128669146353666,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_019,1.3324,103.8641,0.508,0.393,4.74,0.372,0.37,920.0,0.193,0.572,HDB/residential,28.399375,0.9826112200000001,28.49405626,29.377351389688606,26.49893230861756,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_020,1.3346,103.8485,0.462,0.349,12.85,0.474,0.511,726.0,0.12,0.609,mixed,28.124637500000002,1.123699235,27.942296951000003,28.896127433677467,26.20593014132423,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_021,1.3346,103.8511,0.455,0.363,17.24,0.478,0.491,639.0,0.221,0.758,mixed,28.0081125,1.1317756124999998,27.703168723666668,28.718839821540563,26.08412120336893,low,moderate heat stress,False,False,False
2026-05-17 06:00:00+0800,27.57,81.3,1.9,21.1,13.7,7.4,57.4,TP_022,1.3346,103.8537,0.5,0.21,6.56,0.435,0.348,823.0,0.194,0.549,mixed,28.200499999999998,1.060021875,28.26474287,29.120427628271276,26.298982457388483,low,moderate heat stress,False,False,False
