building_id,source_name,source_priority,source_building_id,area_m2,height_m_original,height_source_original,levels_original,building_type_original,confidence_original,raw_properties_json,candidate_id,geometry_source,is_ml_source,dedup_status,source_candidates,source_candidate_ids,n_source_candidates,best_iou,levels_promoted_from_source,levels_promoted_from_id,promoted_fields,type_promoted_from_source,type_promoted_from_id,height_promoted_from_source,height_promoted_from_id,lu_desc_v10,height_m,height_source,height_confidence,height_warning,intersects_v09_tile,v09_tile_types,v09_tile_ids,qa_category,qa_target_type,qa_priority_score,review_status,manual_decision,manual_height_m,manual_notes,centroid_x_svy21,centroid_y_svy21
v10_bldg_001381,osm,3,osm_455152601,456.0867311157564,,height,,train_station,,"{ ""osm_id"": ""455152601"", ""source_name"": ""osm"", ""building"": ""train_station"", ""raw_tags_json"": ""{ \""building\"": \""train_station\"" }"", ""area_m2"": ""456.0867311157564"" }",cand_osm_002647,osm,False,accepted_new,osm,osm_455152601,1,0.0,,,,,,,,RESERVE SITE,10.0,area_default:unknown_normal,low,,True,conservative_risk_top,T02_conservative_risk_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.456,todo,,,,28672.42606924405,35593.12325440333
v10_bldg_001393,osm,3,osm_974962110,445.8260152675809,,height,,train_station,,"{ ""osm_id"": ""974962110"", ""source_name"": ""osm"", ""building"": ""train_station"", ""raw_tags_json"": ""{ \""building\"": \""train_station\"" }"", ""area_m2"": ""445.8260152675809"" }",cand_osm_003657,osm,False,accepted_new,osm,osm_974962110,1,0.0,,,,,,,,CIVIC & COMMUNITY INSTITUTION,12.0,lu_default:CIVIC,medium,,True,conservative_risk_top,T02_conservative_risk_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.446,todo,,,,28787.96215099004,35602.09609420656
v10_bldg_001410,osm,3,osm_453940667,436.05242630283703,,height,,residential,,"{ ""osm_id"": ""453940667"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""49\"", \""addr:street\"": \""Mackerrow Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""436.05242630283703"" }",cand_osm_002136,osm,False,accepted_new,osm,osm_453940667,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.436,todo,,,,31359.77412907141,36307.21716519467
v10_bldg_001413,osm,3,osm_455066668,431.7516659506275,,height,11.0,residential,,"{ ""osm_id"": ""455066668"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""11"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""25\"", \""addr:postcode\"": \""358464\"", \""addr:street\"": \""Meyappa Chettiar Road\"", \""building\"": \""residential\"", \""building:levels\"": \""11\"" }"", ""area_m2"": ""431.7516659506275"" }",cand_osm_002536,osm,False,accepted_new,osm,osm_455066668,1,0.0,,,,,,,,RESIDENTIAL,33.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.432,todo,,,,31736.556886621078,34788.73423031172
v10_bldg_001426,osm,3,osm_717064627,425.1966418624484,,height,,roof,,"{ ""osm_id"": ""717064627"", ""source_name"": ""osm"", ""building"": ""roof"", ""layer"": ""1"", ""raw_tags_json"": ""{ \""building\"": \""roof\"", \""layer\"": \""1\"" }"", ""area_m2"": ""425.1966418624484"" }",cand_osm_003100,osm,False,accepted_new,osm,osm_717064627,1,0.0,,,,,,,,RESIDENTIAL,4.0,type_default_shelter,medium_low,possible_shelter_not_ground_up_building,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.425,todo,,,,29269.433235528082,34830.1887633687
v10_bldg_001436,osm,3,osm_453978625,418.47263940536544,,height,,detached,,"{ ""osm_id"": ""453978625"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""31\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""418.47263940536544"" }",cand_osm_002341,osm,False,accepted_new,osm,osm_453978625,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.418,todo,,,,31340.131266774446,36029.33979662082
v10_bldg_001441,osm,3,osm_454209277,416.7901127012083,,height,,yes,,"{ ""osm_id"": ""454209277"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""28\"", \""addr:postcode\"": \""328000\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""yes\"", \""roof:material\"": \""roof_tiles\"" }"", ""area_m2"": ""416.7901127012083"" }",cand_osm_002468,osm,False,accepted_new,osm,osm_454209277,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.417,todo,,,,31363.610108862118,34386.93547668074
v10_bldg_000715,osm,3,osm_169842940,5411.159040048697,0.0,osm_height_tag,5.0,industrial,,"{ ""osm_id"": ""169842940"", ""source_name"": ""osm"", ""building"": ""industrial"", ""building_levels"": ""5"", ""height"": ""0"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""625\"", \""addr:postcode\"": \""319519\"", \""addr:street\"": \""Lorong 4 Toa Payoh\"", \""building\"": \""industrial\"", \""building:levels\"": \""5\"", \""height\"": \""0\"" }"", ""area_m2"": ""5411.159040048697"" }",cand_osm_000451,osm,False,accepted_new,osm,osm_169842940,1,0.0,,,,,,,,BUSINESS 1,15.0,osm_levels_x_3m:levels_original,medium_high,,False,,,transport_shelter_overhead_candidate,building,12.411,todo,,,,30228.623643587343,34934.5115538072
v10_bldg_001457,osm,3,osm_455066671,405.37349567329295,,height,8.0,residential,,"{ ""osm_id"": ""455066671"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""8"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""21\"", \""addr:postcode\"": \""358461\"", \""addr:street\"": \""Meyappa Chettiar Road\"", \""building\"": \""residential\"", \""building:levels\"": \""8\"" }"", ""area_m2"": ""405.37349567329295"" }",cand_osm_002539,osm,False,accepted_new,osm,osm_455066671,1,0.0,,,,,,,,RESIDENTIAL,24.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.405,todo,,,,31773.562501262986,34774.73632984277
v10_bldg_001475,osm,3,osm_454209275,396.7353283509951,,height,10.0,residential,,"{ ""osm_id"": ""454209275"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""10"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Mar Thoma Mansions\"", \""addr:housenumber\"": \""28\"", \""addr:postcode\"": \""328708\"", \""addr:street\"": \""Mar Thoma Road\"", \""building\"": \""residential\"", \""building:levels\"": \""10\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""396.7353283509951"" }",cand_osm_002466,osm,False,accepted_new,osm,osm_454209275,1,0.0,,,,,,,,RESIDENTIAL,30.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.397,todo,,,,31325.24693601413,34460.60939366537
v10_bldg_001480,osm,3,osm_231917950,391.681108068823,,height,,train_station,,"{ ""osm_id"": ""231917950"", ""source_name"": ""osm"", ""building"": ""train_station"", ""raw_tags_json"": ""{ \""building\"": \""train_station\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""391.681108068823"" }",cand_osm_000686,osm,False,accepted_new,osm,osm_231917950,1,0.0,,,,,,,,PARK,6.0,lu_default:PARK,medium,,True,conservative_risk_top,T02_conservative_risk_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.392,todo,,,,28728.480309188748,35500.82343621467
v10_bldg_001490,osm,3,osm_454199753,387.8084362866146,,height,10.0,residential,,"{ ""osm_id"": ""454199753"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""10"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""The Mornington\"", \""addr:housenumber\"": \""16\"", \""addr:postcode\"": \""328005\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""residential\"", \""building:levels\"": \""10\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""387.8084362866146"" }",cand_osm_002439,osm,False,accepted_new,osm,osm_454199753,1,0.0,,,,,,,,RESIDENTIAL,30.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.388,todo,,,,31415.605970187542,34268.54790189928
v10_bldg_001518,osm,3,osm_271791523,368.10009791318816,,height,3.0,apartments,,"{ ""osm_id"": ""271791523"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""name"": ""Eastpac Building"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""586\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""name\"": \""Eastpac Building\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""368.10009791318816"" }",cand_osm_001015,osm,False,accepted_new,osm,osm_271791523,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.368,todo,,,,29116.881140173027,34338.507485262875
v10_bldg_001536,osm,3,osm_481628665,360.94203570955256,,height,1.0,roof,,"{ ""osm_id"": ""481628665"", ""source_name"": ""osm"", ""building"": ""roof"", ""building_levels"": ""1"", ""name"": ""Caltex"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""542\"", \""addr:street\"": \""Balestier Road\"", \""amenity\"": \""fuel\"", \""brand\"": \""Caltex\"", \""brand:wikidata\"": \""Q277470\"", \""brand:wikipedia\"": \""en:Caltex\"", \""building\"": \""roof\"", \""building:levels\"": \""1\"", \""check_date\"": \""2024-04-03\"", \""compressed_air\"": \""yes\"", \""compressed_air:fee\"": \""no\"", \""fuel:diesel\"": \""yes\"", \""fuel:octane_92\"": \""yes\"", \""fuel:octane_95\"": \""yes\"", \""fuel:octane_98\"": \""yes\"", \""name\"": \""Caltex\"", \""name:zh\"": \""加德士\"", \""operator\"": \""Caltex\"", \""phone\"": \""+65 6255 2873\"", \""self_service\"": \""no\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""360.94203570955256"" }",cand_osm_002753,osm,False,accepted_new,osm,osm_481628665,1,0.0,,,,,,,,TRANSPORT FACILITIES,3.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.361,todo,,,,29328.17923577183,34333.37208567277
v10_bldg_001538,osm,3,osm_455066672,360.3270785779746,,height,7.0,residential,,"{ ""osm_id"": ""455066672"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""7"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""23\"", \""addr:postcode\"": \""358463\"", \""addr:street\"": \""Meyappa Chettiar Road\"", \""building\"": \""residential\"", \""building:levels\"": \""7\"" }"", ""area_m2"": ""360.3270785779746"" }",cand_osm_002540,osm,False,accepted_new,osm,osm_455066672,1,0.0,,,,,,,,RESIDENTIAL,21.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.36,todo,,,,31755.558018330677,34780.30243917165
v10_bldg_001543,osm,3,osm_875707793,357.97463633456067,,height,,detached,,"{ ""osm_id"": ""875707793"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""57\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""357.97463633456067"" }",cand_osm_003594,osm,False,accepted_new,osm,osm_875707793,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.358,todo,,,,31143.118137891495,36138.30643567798
v10_bldg_001550,osm,3,osm_454199800,355.0819980177488,,height,16.0,residential,,"{ ""osm_id"": ""454199800"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""16"", ""name"": ""City Regency"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""City Regency\"", \""addr:housenumber\"": \""18\"", \""addr:postcode\"": \""327977\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""residential\"", \""building:levels\"": \""16\"", \""name\"": \""City Regency\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""355.0819980177488"" }",cand_osm_002457,osm,False,accepted_new,osm,osm_454199800,1,0.0,,,,,,,,RESIDENTIAL,48.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.355,todo,,,,31395.98739421444,34288.73895307881
v10_bldg_001560,osm,3,osm_875707778,349.7125269760125,,height,,detached,,"{ ""osm_id"": ""875707778"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""16\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""349.7125269760125"" }",cand_osm_003580,osm,False,accepted_new,osm,osm_875707778,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.35,todo,,,,31340.829122596373,36151.952107934005
v10_bldg_001570,osm,3,osm_875707777,345.4761865470733,,height,,detached,,"{ ""osm_id"": ""875707777"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""8\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""345.4761865470733"" }",cand_osm_003579,osm,False,accepted_new,osm,osm_875707777,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.345,todo,,,,31370.89113828117,36162.29031481877
v10_bldg_001581,osm,3,osm_261166402,342.46058346615536,,height,2.0,house,,"{ ""osm_id"": ""261166402"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""2"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""15\"", \""addr:street\"": \""Whitley Road\"", \""building\"": \""house\"", \""building:levels\"": \""2\"" }"", ""area_m2"": ""342.46058346615536"" }",cand_osm_000883,osm,False,accepted_new,osm,osm_261166402,1,0.0,,,,,,,,RESIDENTIAL,6.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.342,todo,,,,28779.844712183323,34339.808883354905
v10_bldg_001582,osm,3,osm_455066669,342.15716889913017,,height,18.0,residential,,"{ ""osm_id"": ""455066669"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""18"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Platinum Edge\"", \""addr:housenumber\"": \""18\"", \""addr:postcode\"": \""358847\"", \""addr:street\"": \""Leicester Road\"", \""building\"": \""residential\"", \""building:levels\"": \""18\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""342.15716889913017"" }",cand_osm_002537,osm,False,accepted_new,osm,osm_455066669,1,0.0,,,,,,,,RESIDENTIAL,54.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.342,todo,,,,31734.224629145298,34745.65300738961
v10_bldg_001593,osm,3,osm_453978662,336.9499604343962,,height,,residential,,"{ ""osm_id"": ""453978662"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:street\"": \""Braddell Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""336.9499604343962"" }",cand_osm_002378,osm,False,accepted_new,osm,osm_453978662,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.337,todo,,,,31181.34094264179,36241.716951578754
v10_bldg_001608,osm,3,osm_875707795,332.4120405851773,,height,,detached,,"{ ""osm_id"": ""875707795"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""53\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""332.4120405851773"" }",cand_osm_003596,osm,False,accepted_new,osm,osm_875707795,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.332,todo,,,,31167.72654203403,36118.97574266375
v10_bldg_001612,osm,3,osm_453978587,331.1006639492611,,height,,detached,,"{ ""osm_id"": ""453978587"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""17\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""331.1006639492611"" }",cand_osm_002317,osm,False,accepted_new,osm,osm_453978587,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.331,todo,,,,31413.156085044557,36139.02127097014
v10_bldg_001616,osm,3,osm_886432836,328.9165812392879,,height,,yes,,"{ ""osm_id"": ""886432836"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""building\"": \""yes\"", \""power\"": \""substation\"" }"", ""area_m2"": ""328.9165812392879"" }",cand_osm_003648,osm,False,accepted_new,osm,osm_886432836,1,0.0,,,,,,,,BUSINESS 1,10.0,area_default:unknown_normal,low,,True,clean_shaded_reference,T05_clean_shaded_reference,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.329,todo,,,,31049.793795436013,35438.093750216
