review_layer,qa_target_type,qa_category,qa_priority_score,building_id,cell_id,source_name,area_m2,height_m,height_source,height_confidence,height_warning,review_status,manual_decision,manual_height_m,manual_notes,source_priority,source_building_id,height_m_original,height_source_original,levels_original,building_type_original,confidence_original,raw_properties_json,candidate_id,geometry_source,is_ml_source,dedup_status,source_candidates,source_candidate_ids,n_source_candidates,best_iou,levels_promoted_from_source,levels_promoted_from_id,promoted_fields,type_promoted_from_source,type_promoted_from_id,height_promoted_from_source,height_promoted_from_id,lu_desc_v10,intersects_v09_tile,v09_tile_types,v09_tile_ids,matched_canonical_idx,match_idx,match_iou,match_candidate_overlap,match_existing_overlap,match_area_ratio,match_centroid_distance,old_dsm_area_m2,new_dsm_area_m2,osm_area_m2,osm_count_intersections,old_vs_osm_completeness,new_vs_osm_completeness,coverage_gain_vs_osm,new_minus_old_dsm_area_m2,hazard_rank_true_v08,risk_rank_v08_conditioned,risk_rank_v08_social_conditioned,hazard_score,max_utci_c,old_hazard_rank
building,building,transport_shelter_overhead_candidate,10.692,v10_bldg_000738,,osm,3691.8949827646597,15.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_180854586,,height,5.0,office,,"{ ""osm_id"": ""180854586"", ""source_name"": ""osm"", ""building"": ""office"", ""building_levels"": ""5"", ""name"": ""Robert Bosch (S E A) Pte Ltd"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""11\"", \""addr:postcode\"": \""573943\"", \""addr:street\"": \""Bishan Street 21\"", \""building\"": \""office\"", \""building:levels\"": \""5\"", \""check_date\"": \""2023-07-21\"", \""name\"": \""Robert Bosch (S E A) Pte Ltd\"", \""office\"": \""company\"" }"", ""area_m2"": ""3691.8949827646597"" }",cand_osm_000593,osm,False,accepted_new,osm,osm_180854586,1.0,0.0,,,,,,,,BUSINESS 1,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate,10.481,v10_bldg_000741,,osm,3480.861483788923,24.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_1504464275,,height,8.0,garage,,"{ ""osm_id"": ""1504464275"", ""source_name"": ""osm"", ""building"": ""garage"", ""building_levels"": ""8"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""272\"", \""addr:postcode\"": \""310272\"", \""addr:street\"": \""Kim Keat Avenue\"", \""amenity\"": \""parking\"", \""building\"": \""garage\"", \""building:levels\"": \""8\"", \""parking\"": \""multi-storey\"", \""roof:material\"": \""grass\"" }"", ""area_m2"": ""3480.861483788923"" }",cand_osm_005188,osm,False,accepted_new,osm,osm_1504464275,1.0,0.0,,,,,,,,RESIDENTIAL,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate;very_large_default_height_building,10.385,v10_bldg_000743,,osm,3385.2355834336254,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_169538674,,height,,industrial,,"{ ""osm_id"": ""169538674"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""1002\"", \""addr:street\"": \""Toa Payoh Industrial Park\"", \""building\"": \""industrial\"" }"", ""area_m2"": ""3385.2355834336254"" }",cand_osm_000415,osm,False,accepted_new,osm,osm_169538674,1.0,0.0,,,,,,,,BUSINESS 1,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate,10.311,v10_bldg_000744,,osm,3310.6369315628403,18.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_231917894,,height,6.0,yes,,"{ ""osm_id"": ""231917894"", ""source_name"": ""osm"", ""building"": ""yes"", ""building_levels"": ""6"", ""name"": ""Assisi Hospice"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""832\"", \""addr:postcode\"": \""574627\"", \""addr:street\"": \""Thomson Road\"", \""building\"": \""yes\"", \""building:levels\"": \""6\"", \""email\"": \""assisi@assisihospice.org.sg\"", \""fax\"": \""+65 62535312\"", \""healthcare\"": \""hospice\"", \""name\"": \""Assisi Hospice\"", \""opening_hours\"": \""24\\\/7\"", \""phone\"": \""+65 68322650\"", \""source\"": \""Bing\"", \""website\"": \""https:\\\/\\\/www.assisihospice.org.sg\\\/\"", \""wikidata\"": \""Q17300050\"", \""wikipedia\"": \""en:Assisi Hospice\"" }"", ""area_m2"": ""3310.6369315628403"" }",cand_osm_000673,osm,False,accepted_new,osm,osm_231917894,1.0,0.0,,,,,,,,HEALTH & MEDICAL CARE,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate,10.287,v10_bldg_000745,,osm,3286.8268744254697,21.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_132001470,,height,7.0,yes,,"{ ""osm_id"": ""132001470"", ""source_name"": ""osm"", ""building"": ""yes"", ""building_levels"": ""7"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""998\"", \""addr:postcode\"": \""318993\"", \""addr:street\"": \""Toa Payoh North\"", \""building\"": \""yes\"", \""building:levels\"": \""7\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""3286.8268744254697"" }",cand_osm_000296,osm,False,accepted_new,osm,osm_132001470,1.0,0.0,,,,,,,,BUSINESS 1,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate,10.193,v10_bldg_000750,,osm,3193.421931252264,12.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_231917940,,height,4.0,parking,,"{ ""osm_id"": ""231917940"", ""source_name"": ""osm"", ""building"": ""parking"", ""building_levels"": ""4"", ""raw_tags_json"": ""{ \""building\"": \""parking\"", \""building:levels\"": \""4\"", \""roof:shape\"": \""flat\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""3193.421931252264"" }",cand_osm_000684,osm,False,accepted_new,osm,osm_231917940,1.0,0.0,,,,,,,,RESIDENTIAL,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate;very_large_default_height_building,10.076,v10_bldg_000752,,osm,3075.8417819735178,20.0,lu_default:COMMERCIAL,medium,,todo,,,,3.0,osm_169842942,,height,,commercial,,"{ ""osm_id"": ""169842942"", ""source_name"": ""osm"", ""building"": ""commercial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""623\"", \""addr:postcode\"": \""319518\"", \""addr:street\"": \""Lorong 5 Toa Payoh\"", \""building\"": \""commercial\"" }"", ""area_m2"": ""3075.8417819735178"" }",cand_osm_000453,osm,False,accepted_new,osm,osm_169842942,1.0,0.0,,,,,,,,BUSINESS 1,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate,10.049,v10_bldg_000753,,osm,3049.328819750502,21.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_169842943,,height,7.0,industrial,,"{ ""osm_id"": ""169842943"", ""source_name"": ""osm"", ""building"": ""industrial"", ""building_levels"": ""7"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""615\"", \""addr:postcode\"": \""319516\"", \""addr:street\"": \""Lorong 5 Toa Payoh\"", \""building\"": \""industrial\"", \""building:levels\"": \""7\"" }"", ""area_m2"": ""3049.328819750502"" }",cand_osm_000454,osm,False,accepted_new,osm,osm_169842943,1.0,0.0,,,,,,,,BUSINESS 1,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,very_large_default_height_building,10.0,v10_bldg_000696,,osm,12325.651603131975,12.0,lu_default:EDUCATIONAL,medium,,todo,,,,3.0,osm_292213190,,height,,school,,"{ ""osm_id"": ""292213190"", ""source_name"": ""osm"", ""building"": ""school"", ""raw_tags_json"": ""{ \""amenity\"": \""college\"", \""building\"": \""school\"" }"", ""area_m2"": ""12325.651603131975"" }",cand_osm_001114,osm,False,accepted_new,osm,osm_292213190,1.0,0.0,,,,,,,,EDUCATIONAL INSTITUTION,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,very_large_default_height_building,10.0,v10_bldg_000692,,osm,16109.799980091138,12.0,lu_default:EDUCATIONAL,medium,,todo,,,,3.0,osm_724661183,,height,,school,,"{ ""osm_id"": ""724661183"", ""source_name"": ""osm"", ""building"": ""school"", ""raw_tags_json"": ""{ \""building\"": \""school\"" }"", ""area_m2"": ""16109.799980091138"" }",cand_osm_003103,osm,False,accepted_new,osm,osm_724661183,1.0,0.0,,,,,,,,EDUCATIONAL INSTITUTION,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate,9.892,v10_bldg_000759,,osm,2892.3443244541722,21.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_882665774,,height,7.0,garage,,"{ ""osm_id"": ""882665774"", ""source_name"": ""osm"", ""building"": ""garage"", ""building_levels"": ""7"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""401\"", \""addr:neighbourhood\"": \""Toa Payoh Ridge\"", \""addr:postcode\"": \""310401\"", \""addr:street\"": \""Toa Payoh Lorong 1\"", \""amenity\"": \""parking\"", \""building\"": \""garage\"", \""building:levels\"": \""7\"", \""parking\"": \""multi-storey\"", \""roof:material\"": \""grass\"" }"", ""area_m2"": ""2892.3443244541722"" }",cand_osm_003634,osm,False,accepted_new,osm,osm_882665774,1.0,0.0,,,,,,,,RESIDENTIAL,False,,,,,,,,,,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,8.626,,,ura,2626.0886272513976,,,,,todo,,,,2.0,ura_619,,none,,None,,"{ ""OBJECTID"": ""13663"", ""INC_CRC"": ""8BB4D2C4"", ""FMEL_UPD_D"": ""20191209171543"", ""SHAPE.AREA"": ""2626.0886272"", ""SHAPE.LEN"": ""220.322362733132"", ""area_m2"": ""2626.0886272513976"" }",cand_ura_000619,ura,False,conflict_review,,,,,,,,,,,,,,,,0.0,0.0,0.0896307073112936,0.5167423518316074,0.09783117809288218,0.1893229338491743,62.25277046072807,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,8.381,,,ura,2381.0487663992717,,,,,todo,,,,2.0,ura_98,,none,,None,,"{ ""OBJECTID"": ""2656"", ""INC_CRC"": ""31C2C2AB"", ""FMEL_UPD_D"": ""20191209171539"", ""SHAPE.AREA"": ""2381.04876635"", ""SHAPE.LEN"": ""430.956331309185"", ""area_m2"": ""2381.0487663992717"" }",cand_ura_000098,ura,False,conflict_review,,,,,,,,,,,,,,,,49.0,49.0,0.32228383680033423,0.4851516153775822,0.4898014429192522,1.0095842771502495,8.222324445965002,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,8.371,,,osm,2371.4695905799645,,,,,todo,,,,3.0,osm_271792805,,height,12.0,residential,,"{ ""osm_id"": ""271792805"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""12"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""102\"", \""addr:postcode\"": \""320102\"", \""addr:street\"": \""Jalan Rajah\"", \""building\"": \""residential\"", \""building:levels\"": \""12\"", \""residential\"": \""hdb\"" }"", ""area_m2"": ""2371.4695905799645"" }",cand_osm_001030,osm,False,conflict_review,,,,,,,,,,,,,,,,49.0,49.0,0.3177833297257411,0.4809753508736771,0.4836315986932316,1.0055226277494875,8.295627994630232,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,8.02,,,osm,2019.7102838646263,,,,,todo,,,,3.0,osm_724661186,,height,,school,,"{ ""osm_id"": ""724661186"", ""source_name"": ""osm"", ""building"": ""school"", ""raw_tags_json"": ""{ \""building\"": \""school\"" }"", ""area_m2"": ""2019.7102838646263"" }",cand_osm_003106,osm,False,conflict_review,,,,,,,,,,,,,,,,692.0,692.0,0.12537153076764643,1.0,0.12537153076764646,0.12537153076764646,20.38569849766214,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.802,,,osm,1801.7703613984395,,,,,todo,,,,3.0,osm_103290607,,height,9.0,residential,,"{ ""osm_id"": ""103290607"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""9"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""166\"", \""addr:postcode\"": \""570166\"", \""addr:street\"": \""Bishan Street 13\"", \""building\"": \""residential\"", \""building:levels\"": \""9\"", \""residential\"": \""HDB\"", \""start_date\"": \""1987\"" }"", ""area_m2"": ""1801.7703613984395"" }",cand_osm_000145,osm,False,conflict_review,,,,,,,,,,,,,,,,87.0,87.0,0.13201053739061067,0.24253286436130958,0.22461813383900525,0.9261348330277578,17.284522211145266,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.709,,,osm,1709.038344833625,,,,,todo,,,,3.0,osm_320899805,0.0,osm_height_tag,,office,,"{ ""osm_id"": ""320899805"", ""source_name"": ""osm"", ""building"": ""office"", ""height"": ""0"", ""name"": ""HDB Hub West Wing"", ""raw_tags_json"": ""{ \""building\"": \""office\"", \""height\"": \""0\"", \""name\"": \""HDB Hub West Wing\"" }"", ""area_m2"": ""1709.038344833625"" }",cand_osm_001152,osm,False,conflict_review,,,,,,,,,,,,,,,,2.0,2.0,0.17820631172617757,0.9999715498280919,0.17820721526250102,0.1782122854326577,37.8016368213673,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.708,,,ura,1707.887561759654,,,,,todo,,,,2.0,ura_417,,none,,None,,"{ ""OBJECTID"": ""2224"", ""INC_CRC"": ""F332BDEA"", ""FMEL_UPD_D"": ""20191209171539"", ""SHAPE.AREA"": ""1707.8875617"", ""SHAPE.LEN"": ""393.342773954263"", ""area_m2"": ""1707.887561759654"" }",cand_ura_000417,ura,False,conflict_review,,,,,,,,,,,,,,,,87.0,87.0,0.11796279601754447,0.22571008983600654,0.19814587220126992,0.877877778282912,17.168527128956658,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.663,,,osm,1663.2324760755812,,,,,todo,,,,3.0,osm_169227975,,height,12.0,residential,,"{ ""osm_id"": ""169227975"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""12"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""207\"", \""addr:postcode\"": \""310207\"", \""addr:street\"": \""Toa Payoh North\"", \""building\"": \""residential\"", \""building:levels\"": \""12\"", \""residential\"": \""HDB\"" }"", ""area_m2"": ""1663.2324760755812"" }",cand_osm_000319,osm,False,conflict_review,,,,,,,,,,,,,,,,126.0,126.0,0.31704658038005024,0.4941259396675336,0.46940971780133295,0.9499799142647102,9.72593805976449,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.653,,,ura,1652.8885044410422,,,,,todo,,,,2.0,ura_187,,none,,None,,"{ ""OBJECTID"": ""2765"", ""INC_CRC"": ""9D210802"", ""FMEL_UPD_D"": ""20191209171539"", ""SHAPE.AREA"": ""1652.8885044"", ""SHAPE.LEN"": ""267.449011680516"", ""area_m2"": ""1652.8885044410422"" }",cand_ura_000187,ura,False,conflict_review,,,,,,,,,,,,,,,,4.0,4.0,0.13844937139706803,0.658768448149281,0.1491452590330183,0.22640012503941456,89.48990888742162,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.644,,,osm,1644.2808230243045,,,,,todo,,,,3.0,osm_1025757368,,height,3.0,parking,,"{ ""osm_id"": ""1025757368"", ""source_name"": ""osm"", ""building"": ""parking"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""275\"", \""addr:neighbourhood\"": \""Natura Loft\"", \""addr:postcode\"": \""570275\"", \""addr:street\"": \""Bishan Street 24\"", \""amenity\"": \""parking\"", \""building\"": \""parking\"", \""building:levels\"": \""3\"", \""start_date\"": \""2011\"" }"", ""area_m2"": ""1644.2808230243045"" }",cand_osm_003670,osm,False,conflict_review,,,,,,,,,,,,,,,,3.0,3.0,0.13091102165924667,0.742836197850269,0.13712559798707827,0.18459735589610862,67.44995108008072,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.589,,,osm,1588.8628220395722,,,,,todo,,,,3.0,osm_818020477,,height,,yes,,"{ ""osm_id"": ""818020477"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""119\"", \""addr:postcode\"": \""350119\"", \""addr:street\"": \""Potong Pasir Avenue 1\"", \""building\"": \""yes\"" }"", ""area_m2"": ""1588.8628220395722"" }",cand_osm_003279,osm,False,conflict_review,,,,,,,,,,,,,,,,4.0,4.0,0.12998779309790937,0.6436129665444953,0.14006972991103328,0.21763037289794837,89.35870294693387,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.578,,,osm,1578.068287962668,,,,,todo,,,,3.0,osm_818020475,,height,,yes,,"{ ""osm_id"": ""818020475"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""117\"", \""addr:postcode\"": \""350117\"", \""addr:street\"": \""Potong Pasir Avenue 1\"", \""building\"": \""yes\"" }"", ""area_m2"": ""1578.068287962668"" }",cand_osm_003277,osm,False,conflict_review,,,,,,,,,,,,,,,,4.0,4.0,0.19820133750404131,0.9306913532271495,0.20117062942107272,0.21615181953020032,78.84187353485116,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.524,,,osm,1523.9803718935566,,,,,todo,,,,3.0,osm_320899575,0.0,osm_height_tag,,office,,"{ ""osm_id"": ""320899575"", ""source_name"": ""osm"", ""building"": ""office"", ""height"": ""0"", ""name"": ""HDB Hub East Wing"", ""raw_tags_json"": ""{ \""building\"": \""office\"", \""height\"": \""0\"", \""name\"": \""HDB Hub East Wing\"" }"", ""area_m2"": ""1523.9803718935566"" }",cand_osm_001151,osm,False,conflict_review,,,,,,,,,,,,,,,,2.0,2.0,0.15891511486269616,0.9999999995054053,0.15891511487518667,0.15891511495378524,37.4588494881593,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.502,,,ura,1501.677550759689,,,,,todo,,,,2.0,ura_161,,none,,None,,"{ ""OBJECTID"": ""2733"", ""INC_CRC"": ""247A9671"", ""FMEL_UPD_D"": ""20191209171539"", ""SHAPE.AREA"": ""1501.677550795"", ""SHAPE.LEN"": ""307.10263007043"", ""area_m2"": ""1501.677550759689"" }",cand_ura_000161,ura,False,conflict_review,,,,,,,,,,,,,,,,4.0,4.0,0.19487119901467329,0.9559867078829709,0.1966353725507675,0.20568839600941294,78.6667695139614,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.491,,,ura,1490.6502584881111,,,,,todo,,,,2.0,ura_236,,none,,None,,"{ ""OBJECTID"": ""2547"", ""INC_CRC"": ""679B66DC"", ""FMEL_UPD_D"": ""20191209171539"", ""SHAPE.AREA"": ""1490.650258455"", ""SHAPE.LEN"": ""415.830011952718"", ""area_m2"": ""1490.6502584881111"" }",cand_ura_000236,ura,False,conflict_review,,,,,,,,,,,,,,,,126.0,126.0,0.2710647400518661,0.4637351725806722,0.39482738100324694,0.8514070192391154,9.15149939316951,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.445,,,osm,1444.6734525456989,,,,,todo,,,,3.0,osm_170067545,,height,,residential,,"{ ""osm_id"": ""170067545"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""272\"", \""addr:street\"": \""Bishan Street 24\"", \""building\"": \""residential\"", \""residential\"": \""hdb\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""1444.6734525456989"" }",cand_osm_000488,osm,False,conflict_review,,,,,,,,,,,,,,,,149.0,149.0,0.2524909231665186,0.42987398255867343,0.37961104901832515,0.8830751904519184,10.819969393731908,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.438,,,ura,1437.7863852303822,,,,,todo,,,,2.0,ura_309,,none,,None,,"{ ""OBJECTID"": ""2447"", ""INC_CRC"": ""16316437"", ""FMEL_UPD_D"": ""20191209171539"", ""SHAPE.AREA"": ""1437.786385245"", ""SHAPE.LEN"": ""326.055812137162"", ""area_m2"": ""1437.7863852303822"" }",cand_ura_000309,ura,False,conflict_review,,,,,,,,,,,,,,,,149.0,149.0,0.25463267383210486,0.43388121075770164,0.3813231761041643,0.8788653821589706,10.826276626526836,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.434,,,osm,1434.0248089904635,,,,,todo,,,,3.0,osm_724661187,,height,,school,,"{ ""osm_id"": ""724661187"", ""source_name"": ""osm"", ""building"": ""school"", ""raw_tags_json"": ""{ \""building\"": \""school\"" }"", ""area_m2"": ""1434.0248089904635"" }",cand_osm_003107,osm,False,conflict_review,,,,,,,,,,,,,,,,692.0,692.0,0.08901568056479063,0.9999999999999999,0.08901568056479063,0.08901568056479064,52.5105675786267,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.376,,,osm,1375.6250939354134,,,,,todo,,,,3.0,osm_103406723,0.0,osm_height_tag,,residential,,"{ ""osm_id"": ""103406723"", ""source_name"": ""osm"", ""building"": ""residential"", ""height"": ""0"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""165\"", \""addr:postcode\"": \""570165\"", \""addr:street\"": \""Bishan Street 13\"", \""building\"": \""residential\"", \""height\"": \""0\"", \""residential\"": \""HDB\"", \""start_date\"": \""1987\"" }"", ""area_m2"": ""1375.6250939354134"" }",cand_osm_000154,osm,False,conflict_review,,,,,,,,,,,,,,,,245.0,245.0,0.2849978159729809,0.43349241652319087,0.4541422198874021,1.0476359045213113,14.34028267986604,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.358,,,osm,1358.2587664013395,,,,,todo,,,,3.0,osm_103406722,0.0,osm_height_tag,,residential,,"{ ""osm_id"": ""103406722"", ""source_name"": ""osm"", ""building"": ""residential"", ""height"": ""0"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""164\"", \""addr:postcode\"": \""570164\"", \""addr:street\"": \""Bishan Street 13\"", \""building\"": \""residential\"", \""height\"": \""0\"", \""residential\"": \""HDB\"", \""start_date\"": \""1987\"" }"", ""area_m2"": ""1358.2587664013395"" }",cand_osm_000153,osm,False,conflict_review,,,,,,,,,,,,,,,,290.0,290.0,0.3331951811021045,0.47642924514766255,0.5256804551167555,1.1033757068246897,13.605054833731355,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.305,,,osm,1305.2168302292666,,,,,todo,,,,3.0,osm_552957497,,height,18.0,residential,,"{ ""osm_id"": ""552957497"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""18"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""12\"", \""addr:neighbourhood\"": \""The Poiz Residences\"", \""addr:postcode\"": \""358474\"", \""addr:street\"": \""Meyappa Chettiar Road\"", \""building\"": \""residential\"", \""building:levels\"": \""18\"", \""building:min_level\"": \""3\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""1305.2168302292666"" }",cand_osm_002852,osm,False,conflict_review,,,,,,,,,,,,,,,,695.0,695.0,0.10434400218131293,0.9999999999999998,0.10434400218131293,0.10434400218131296,103.09774454466636,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.181,,,ura,1181.0746217472788,,,,,todo,,,,2.0,ura_243,,none,,None,,"{ ""OBJECTID"": ""2345"", ""INC_CRC"": ""7AB892A2"", ""FMEL_UPD_D"": ""20191209171539"", ""SHAPE.AREA"": ""1181.07462169"", ""SHAPE.LEN"": ""316.284282287754"", ""area_m2"": ""1181.0746217472788"" }",cand_ura_000243,ura,False,conflict_review,,,,,,,,,,,,,,,,245.0,245.0,0.2598977731722406,0.43562471507732126,0.39183221002302776,0.8994719456022587,13.837772835414809,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.181,,,ura,1181.1308939453315,,,,,todo,,,,2.0,ura_250,,none,,None,,"{ ""OBJECTID"": ""2356"", ""INC_CRC"": ""89751114"", ""FMEL_UPD_D"": ""20191209171539"", ""SHAPE.AREA"": ""1181.130893895"", ""SHAPE.LEN"": ""316.301402436424"", ""area_m2"": ""1181.1308939453315"" }",cand_ura_000250,ura,False,conflict_review,,,,,,,,,,,,,,,,290.0,290.0,0.30276224116679035,0.4746133221137074,0.45538513996407204,0.9594866362705498,13.204061364661888,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.169,,,osm,1168.675044246381,,,,,todo,,,,3.0,osm_169844044,,height,25.0,residential,,"{ ""osm_id"": ""169844044"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""25"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""35\"", \""addr:postcode\"": \""310035\"", \""addr:street\"": \""Lorong 5 Toa Payoh\"", \""building\"": \""residential\"", \""building:levels\"": \""25\"", \""residential\"": \""HDB\"" }"", ""area_m2"": ""1168.675044246381"" }",cand_osm_000457,osm,False,conflict_review,,,,,,,,,,,,,,,,326.0,326.0,0.3079418822272998,0.4665907564136817,0.47524897664695365,1.0185563475363741,17.665122193723935,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.169,,,osm,1168.656994805586,,,,,todo,,,,3.0,osm_169844050,,height,25.0,residential,,"{ ""osm_id"": ""169844050"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""25"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""37\"", \""addr:postcode\"": \""310037\"", \""addr:street\"": \""Lorong 5 Toa Payoh\"", \""building\"": \""residential\"", \""building:levels\"": \""25\"", \""residential\"": \""HDB\"" }"", ""area_m2"": ""1168.656994805586"" }",cand_osm_000459,osm,False,conflict_review,,,,,,,,,,,,,,,,287.0,287.0,0.3028807113570801,0.4780810044145071,0.4525021771489855,0.9464968759910315,13.60828411005519,,,,,,,,,,,,,,
conflict,conflict_building,conflict_review_large_candidate,7.132,,,osm,1132.4670933654158,,,,,todo,,,,3.0,osm_103018886,,height,4.0,residential,,"{ ""osm_id"": ""103018886"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""4"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""159\"", \""addr:postcode\"": \""570159\"", \""addr:street\"": \""Bishan Street 13\"", \""building\"": \""residential\"", \""building:levels\"": \""4\"", \""residential\"": \""HDB\"", \""roof:colour\"": \""red\"", \""start_date\"": \""1987\"" }"", ""area_m2"": ""1132.4670933654158"" }",cand_osm_000054,osm,False,conflict_review,,,,,,,,,,,,,,,,309.0,309.0,0.34627860443662434,0.5299514554251179,0.4997794011769703,0.943066381006645,8.772796906413474,,,,,,,,,,,,,,
