cell_id,in_core8,in_v10_epsilon,in_existing_wave1,typology_label,typology_group,selection_source,existing_solweig_base_available,existing_solweig_overhead_available,tmrt_p90_base_mean_or_h13,tmrt_p95_base_mean_or_h13,tmrt_max_base_mean_or_h13,m_rad_pct_mean_or_h13,overhead_delta_p90_available,overhead_delta_p90_mean_or_h13,svf,shade_fraction,building_density,tree_canopy_or_gvi,grass_fraction,water_fraction,overhead_fraction,road_fraction,pedestrian_relevance_proxy,land_use_hint,notes
TP_0820,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.5336959036429638,0.0672134882661198,0.434800000005647,0.0,0.0,0.0,0.0,0.3382883197990688,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0821,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3459037674291063,0.4173369079535299,0.2944000000008996,0.0,0.0,0.0,0.0108750166509857,0.191916787254783,0.0108750166509857,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0822,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.7156874987678159,0.1013913558318531,0.159999999998894,0.0,0.0,0.0,0.3308737764151994,0.2857108595588861,0.0593598574863243,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0823,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1455623691115494,0.8046719681908548,0.2152000000025248,0.0,0.1568520182876792,0.0,0.0,0.244946000709151,0.0,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0824,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.0712405992920314,0.8586080586080586,0.1304000000002799,0.0,0.1126163270114265,0.0,0.0192230316406295,0.1417191333673753,0.0192230316406295,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0825,False,False,False,commercial,covered_walkway_or_pedestrian_overhead,v10_non_raster_features,False,False,,,,,False,,0.026542596899324,0.9235826820493735,0.0067999999999484,0.0,0.1080025007814942,0.0,0.0299738827677138,0.1015057265032192,0.0299738827677138,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0826,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1105606119558215,0.7952488687782807,0.0,0.0,0.3119305686459315,0.1538642789820923,0.0,0.3424735234779579,0.0,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0827,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2784977825921605,0.5517068273092369,0.2639999999986794,0.0,0.0,0.0,0.0,0.423970154448581,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0828,False,False,False,wall_adjacent,street_canyon_wall_adjacent,v12_candidate_seed|v10_non_raster_features,False,False,,,,,False,,0.0103965297585968,0.820580474934037,0.6267999999994983,0.0,0.0,0.0,0.0,0.0,0.0,residential,Feature-screened wall-adjacent/low-SVF error-stratum candidate: residential; building_pixel_fraction=0.5795; SVF_open=0.0104; shade_13_15=0.8206; max height flag=117m requires geometry QA.
TP_0829,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.039804932840554,0.8703525641025641,0.2496000000009126,0.0,0.0,0.0096905282900906,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0830,False,False,False,water,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.6850075026736057,0.2556205328135152,0.013999999999826,0.0,0.0,0.2954643628509719,0.507129883509045,0.0,0.0922053318435987,water,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0831,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.9460515026912104,0.0033722438391699,0.0327999999999576,0.0,0.0,0.0161762982065408,1.0,0.0,0.3920766765544284,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0832,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.8435810346101575,0.076569264069264,0.0752000000008015,0.0,0.0,0.0,0.5619276476068306,0.1481714103502288,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0833,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3130458404099919,0.5713519313304721,0.2944000000006051,0.0,0.0,0.0,0.0,0.146402979811458,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0834,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0957439128136034,0.8149485225297499,0.0636000000004072,0.0,0.2019083519849216,0.0,0.0,0.1776403400705992,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0835,True,False,True,grass_park_green_mixed,grass_or_open_park,core8|v12_candidate_seed|v10_non_raster_features,True,True,35.59954071044922,35.602176666259766,35.63462829589844,0.125,True,0.0,0.029276065672934,0.9245562130177516,0.0,0.0,0.9880436056734264,0.0,0.0,0.0207279148825744,0.0,residential,Feature-screened grass/park diagnostic: grass_fraction=0.9880; open_pixel_fraction=1.0000; SVF_open=0.0293; shade_13_15=0.9246. May represent shaded grass rather than open grass; confirm in GIS.
TP_0836,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.0278318949455915,0.913402611244338,0.0808000000001308,0.0,0.3163269313852559,0.0,0.0097892764446664,0.3148847176756553,0.0097892764446664,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0837,False,False,False,commercial,covered_walkway_or_pedestrian_overhead,v10_non_raster_features,False,False,,,,,False,,0.4170056980382232,0.403437815975733,0.6447999999998358,0.0,0.0,0.0,0.0356254215473453,0.0924621253374471,0.0356254215473453,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0838,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.471565066916244,0.3790322580645162,0.0483999999999084,0.0,0.0,0.0,0.0,0.4215379879878453,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0839,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4909332423090295,0.2862096138691883,0.2355999999989029,0.0,0.0,0.0,0.0,0.1406719371201707,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0840,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1792037073904665,0.6873522458628841,0.1376000000019272,0.0,0.0,0.0,0.0,0.2007301307570552,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0841,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2848409804478555,0.4778625954198474,0.2747999999994501,0.0,0.0,0.0,0.0,0.0176514088299788,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0842,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.5417967014695944,0.3017080330931411,0.0615999999995103,0.0,0.0,0.0,0.1044918540342127,0.279006696529487,0.0533015214443588,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0843,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2703883108934879,0.5784832451499118,0.0988000000010046,0.0,0.0,0.0,0.0,0.0145187675337709,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0844,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3379646974005952,0.5238987816307404,0.2071999999986695,0.0,0.0,0.0,0.0,0.0224964198757605,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0845,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.6935027661321138,0.1104483007953723,0.2823999999995222,0.0,0.0,0.0,0.0,0.2362392148554521,0.0,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0846,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.6147075257103138,0.1433381433381433,0.2292000000021095,0.0,0.0,0.0,0.0,0.4055900941245755,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0847,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.5670660484860057,0.0730347184745457,0.340399999999839,0.0,0.0,0.0,0.0,0.2945109327445604,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0848,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.594331045887935,0.0611199434728846,0.3267999999966949,0.0,0.0,0.0,0.0,0.2393303009694224,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0849,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.6291390222222886,0.0459770114942528,0.2696000000021969,0.0,0.0,0.0,0.0,0.3847999187900626,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0850,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.5949582349380236,0.1078639744952178,0.3287999999995634,0.0,0.0,0.0,0.0,0.2147703732967142,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0851,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2311983087287291,0.686929683306495,0.046800000000137,0.0,0.0,0.0,0.4113994454436523,0.4199079155693768,0.032731317549129,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0852,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0346146830715239,0.9347662141779788,0.0,0.0,0.7011436519588904,0.0,0.0058467636689407,0.0518317189602087,0.0006347653715041,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0853,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2734237891361117,0.6220414201183432,0.0,0.0,0.3928169287516987,0.0,0.0140189294181117,0.191852774658898,0.0140189294181117,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0854,False,False,False,residential,covered_walkway_or_pedestrian_overhead,v10_non_raster_features,False,False,,,,,False,,0.281439565096214,0.5087628865979381,0.2847999999987826,0.0,0.0,0.0,0.028666666349344,0.1454494382858594,0.028666666349344,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0855,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2644350074400091,0.4802130898021309,0.3192000000023922,0.0,0.0,0.3129853991922955,0.0,0.0636566618523133,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0856,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1447106975599778,0.7415026833631485,0.1871999999995164,0.0,0.0,0.0,0.0,0.2987937276004604,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0857,False,False,False,hdb_canyon,street_canyon_wall_adjacent,v12_candidate_seed|v10_non_raster_features,False,False,,,,,False,,0.0417661893808643,0.8112189859762675,0.6900000000015564,0.0,0.0,0.0,0.0,0.0,0.0,residential,Feature-screened residential dense canyon candidate: building_pixel_fraction=0.6505; SVF_open=0.0418; shade_13_15=0.8112; building_p90=15m. Confirm HDB/canyon interpretation in GIS.
TP_0858,False,False,False,water,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.3256055864397484,0.5914994096812279,0.0443999999997027,0.0,0.0,0.1674909203307317,0.3904994345039393,0.0,0.0619243207965149,water,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0859,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.8941713781364262,0.0567730360117903,0.0,0.0,0.0,0.0370025237817899,1.0,0.0,0.7140189444681486,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0860,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.8132441806242517,0.0617283950617284,0.2640000000006243,0.0,0.0,0.0,1.0,0.0,0.1326337902017326,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0861,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.7225383756791844,0.1901169370049038,0.0003999999999999,0.0740855789391938,0.0,0.0,0.1048807681993247,0.4181154681680847,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0862,False,False,False,park_open_space,grass_or_open_park,v10_non_raster_features,False,False,,,,,False,,0.0350918623190788,0.918819188191882,0.0852000000003827,0.4068078201066378,0.0,0.0,0.0,0.0869337874881251,0.0,park_open_space,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0863,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.0291161280296742,0.9426847662141778,0.0,0.469964664310954,0.1319069622956548,0.0,0.0,0.3429149452041224,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0864,False,False,False,commercial,covered_walkway_or_pedestrian_overhead,v10_non_raster_features,False,False,,,,,False,,0.0385740420666078,0.9369612068965516,0.2776000000020652,0.120431187698014,0.2969631404064599,0.0,0.0272660847377652,0.2194095008197202,0.0272660847377652,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0865,False,False,False,commercial,covered_walkway_or_pedestrian_overhead,v10_non_raster_features,False,False,,,,,False,,0.4378458128401991,0.33266174166107,0.465199999998993,0.0,0.0,0.0,0.0263146753866196,0.0099215581085608,0.0263146753866196,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0866,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1769969413876565,0.6796760918624717,0.0563999999997578,0.0,0.0,0.0,2.23395971616522e-05,0.024436132691304,2.23395971616522e-05,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0867,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3694617273465002,0.5016211208893006,0.1364000000010941,0.0,0.0,0.0,0.0,0.1478648010738849,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0868,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2472205573114651,0.590084475834372,0.0771999999993596,0.0,0.0,0.0,0.0,0.2431941172615586,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0869,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3665224853140371,0.3799086757990867,0.1440000000015716,0.0,0.0,0.0,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0870,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2220084529989268,0.6051570152693748,0.1143999999993903,0.0,0.0,0.0,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0871,False,False,False,residential,covered_walkway_or_pedestrian_overhead,v10_non_raster_features,False,False,,,,,False,,0.4245853154450259,0.3909618573797678,0.0959999999988265,0.0,0.0,0.0,0.0280230068759198,0.0977034474331935,0.0280230068759198,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0872,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.4767785980496572,0.3755401901469317,0.1144000000015586,0.0,0.0,0.0,0.0,0.4206091412565312,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0873,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.5614537792676624,0.1766732283464567,0.2479999999991744,0.0,0.0,0.0,0.0,0.3310689571932729,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0874,False,False,False,residential,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2971460088978753,0.5137994480220791,0.2120000000000964,0.0,0.0,0.0,0.0511239456912843,0.3546344795666478,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0875,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.5215282179634504,0.0992498557414887,0.3883999999965311,0.0,0.0,0.0,0.0,0.1400755772633425,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0876,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.5358526470775593,0.0732295142751205,0.3416000000034299,0.0,0.0,0.0,0.0,0.3354471499528786,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0877,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4480517995813806,0.1891060441549041,0.3239999999999882,0.0,0.0,0.0,0.0,0.3168654812543867,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0878,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4852743981028128,0.1240264797507788,0.3967999999988379,0.0,0.0,0.0,0.0,0.2090130067826376,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0879,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.5465845210081337,0.1095559011577674,0.2688000000004742,0.0,0.0,0.0,0.0,0.2588762109892291,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0880,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2746046999211675,0.6208119826566811,0.0459999999996443,0.0,0.0,0.0,0.1506163384504721,0.4474613342051974,0.0304765424044771,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0881,False,False,False,commercial,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.1921398858107626,0.7615019864154813,0.0,0.0,0.2840793687993125,0.0,0.0841517371094822,0.2901374720598521,0.0,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0882,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2325819833353161,0.6698089492207139,0.0,0.0,0.0660673628012875,0.0,0.0,0.5450646252985887,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0883,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.4334374531670776,0.3477802859292702,0.1747999999997106,0.0,0.0,0.0,0.0365172732051138,0.3637582634012564,0.0365172732051138,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0884,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2986411569199375,0.4801293900184842,0.1952000000005468,0.0,0.0,0.0,0.0088548154905871,0.3176364848330313,0.0088548154905871,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0885,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1087813903989895,0.6737766624843161,0.4440000000001534,0.0,0.0,0.0,0.0,0.0171784220956924,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0886,False,False,False,water,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2641864208840705,0.6519648255015115,0.1111999999997754,0.0,0.0,0.0,0.1022766231403233,0.0,0.0,water,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0887,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.8807496201753616,0.0528846153846153,0.0,0.0,0.0,0.0012499023513787,1.0,0.0,0.4237055113623193,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0888,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.8805702600377396,0.006423982869379,0.3343999999952007,0.0,0.0,0.0,1.0,0.0,0.1755546934199477,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0889,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.4681009537452877,0.3634232121922626,0.3784000000045428,0.1781571032381547,0.0,0.0,0.1240977726656336,0.0017555267611149,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0890,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.5382815046913921,0.3719181459566075,0.0,0.4285153489832771,0.005927612467614,0.3403470204914814,0.0033295237298569,0.5722238423420398,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0891,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0297142650075256,0.9426847662141778,0.0,0.4867968749999999,0.511953125,0.0,0.0,0.0682712256896128,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0892,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0292598929435014,0.9426847662141778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0893,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2073892491092696,0.6516650181338609,0.2520000000025074,0.0894461370205452,0.0,0.0,5.599182143251644e-05,0.0142455005653517,5.599182143251644e-05,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0894,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4829506404971292,0.2114695340501792,0.2424000000001014,0.0,0.0,0.0,0.0,0.1940964614929264,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0895,False,False,False,park_open_space,grass_or_open_park,v10_non_raster_features,False,False,,,,,False,,0.1820234070386306,0.6629306766293067,0.1179999999989117,0.0,0.0,0.0,0.0,0.3124141672873678,0.0,park_open_space,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0896,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3829485069230896,0.4285059578368469,0.187999999999145,0.0,0.0,0.0,0.0,0.0376512608698851,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
