cell_id,selected_priority_rank,primary_role,secondary_roles,rationale,spatial_bin,typology,nearest_anchor_cell,nearest_neutral_cell,nearest_n150_distance,nearest_n150_distance_percentile,coverage_gap,expected_learning_value,sampling_boundary,claim_boundary
TP_0573,138,sparse_feature_space,typology_gap_fill|spatial_gap_fill,sparse_feature_space; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0857,TP_0326,20.975354552590897,0.9229843561973526,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0103,139,sparse_feature_space,typology_gap_fill|spatial_gap_fill,sparse_feature_space; weak_spatial_bin; problem_typology; sparse_feature_space; residential in east_south; candidate design only.,east_south,residential,TP_0433,TP_0115,20.417974697632065,0.9193742478941035,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0045,140,sparse_feature_space,typology_gap_fill|spatial_gap_fill,sparse_feature_space; weak_spatial_bin; problem_typology; sparse_feature_space; residential in east_south; candidate design only.,east_south,residential,TP_0542,TP_0115,18.992996375080867,0.9025270758122743,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0556,141,control_cell,typology_gap_fill|spatial_gap_fill,control_cell; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; civic_institutional in west_north; candidate design only.,west_north,civic_institutional,TP_0857,TP_0326,8.036595998166195,0.4993983152827918,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,control_balance_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0278,142,control_cell,typology_gap_fill|spatial_gap_fill,control_cell; weak_spatial_bin; problem_typology; residential in east_south; candidate design only.,east_south,residential,TP_0141,TP_0326,8.060302166474282,0.5018050541516246,weak_spatial_bin|problem_typology,control_balance_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0320,143,control_cell,typology_gap_fill|spatial_gap_fill,control_cell; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; park_open_space in west_south; candidate design only.,west_south,park_open_space,TP_0141,TP_0676,7.996632952072513,0.4969915764139591,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,control_balance_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0834,144,control_cell,typology_gap_fill|spatial_gap_fill,control_cell; weak_spatial_bin; problem_typology; residential in east_north; candidate design only.,east_north,residential,TP_0542,TP_0115,8.061997708128294,0.5030084235860409,weak_spatial_bin|problem_typology,control_balance_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0636,145,control_cell,typology_gap_fill|spatial_gap_fill,control_cell; weak_spatial_bin; problem_typology; residential in east_north; candidate design only.,east_north,residential,TP_0857,TP_0326,7.942135402419282,0.49458483754512633,weak_spatial_bin|problem_typology,control_balance_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0024,146,control_cell,typology_gap_fill|spatial_gap_fill,control_cell; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; transport in east_south; candidate design only.,east_south,transport,TP_0542,TP_0115,8.141742442778973,0.50661853188929,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,control_balance_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0861,147,control_cell,typology_gap_fill|spatial_gap_fill,control_cell; weak_spatial_bin; problem_typology; transport in east_north; candidate design only.,east_north,transport,TP_0141,TP_0676,7.808760743191694,0.48856799037304455,weak_spatial_bin|problem_typology,control_balance_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0123,148,control_cell,typology_gap_fill|spatial_gap_fill,control_cell; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; transport in west_south; candidate design only.,west_south,transport,TP_0542,TP_0115,8.25387534181972,0.5138387484957883,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,control_balance_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0117,149,control_cell,typology_gap_fill|spatial_gap_fill,control_cell; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; transport in west_south; candidate design only.,west_south,transport,TP_0141,TP_0326,8.287452330983095,0.5150421179302046,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,control_balance_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0277,150,control_cell,typology_gap_fill|spatial_gap_fill,control_cell; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; transport in east_south; candidate design only.,east_south,transport,TP_0542,TP_0115,7.772632229064485,0.48495788206979545,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,control_balance_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
